numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
"Circular B-2234-2016, F-574-2016, CM-422-2016, CR-290-2016, EDPYME-153-2016",v1.0,Establecen disposiciones para el Reporte de operaciones realizadas con tarjetas de crédito y/o débito no reconocidas por los usuarios.,Circular,Vigente,SF,26/11/2016,23/11/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqpVAo/38uskrqrImbobeoQoPezdDGpLKhM8n4VFLZMuVJQR/er+1L4lfGXxHoAZmqCfrXksHaRu4u0Gb/CQARfVZ86lULlORynH7ALbv5ukw==
Resolucion SBS N° 5785-2016,v1.0,"Modifican los Procedimientos Operativos para el ejercicio de opciones del afiliado cuando accede a la jubilación por cumplimiento de la edad o accede al REJA (Res. SBS Nº 2370-2016), y para disponer hasta el 25% del Fondo de Pensiones de los afiliados del SPP destinado a la compra de un primer inmueble (Res SBS N° 3663-2016)",Resolución,Vigente,"SF, SPP",07/11/2016,04/11/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpxaDO6wf0lLrOcYNOR3jnyP6/hrJ2lQg+l+4bmB75NhUwt/gBlm2XjP4IPcLDzMuuRp/MnUm1XsDqFNc6kZWltI+cCKNu3T4pfdSsimYTWIA==
Circular G-189-2016,v1.0,Actualización del capital social mínimo correspondiente al trimestre octubre - diciembre de 2016,Circular,Vigente,"SF, SS, SPP",08/10/2016,05/10/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoZGaGAddHzdIkA5cXcG8UKNRvMiBWbtj6CYZJqPZbO4CuCVfBxrZ5xhD0DOM7y3OoGrHe7Ha+rF+ltq+RaI49f0SqdfEf39Hd5cC9MGFElxA==
Oficio Múltiple N° 35604-2016-SBS,v1.0,Tratamiento prudencial de operaciones de crédito afianzadas por una EAG y reafianzadas por los Fondos de Garantía del Reglamento Operativo del Programa de Reafianzamiento para EAG (Res. Ministerial 388-2015-EF/15),Oficio múltiple,Vigente,SF,,16/09/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqZZO8iOTYrdtYCVPF58/vUH1ztdGPsbXifPNs6XTaq18KbNjnVd58Z614vxvo6MzLgca9sIEHtzYK9pMPpumfNDeXzt/mka3CW+j/SbvD+4w==
"Circular B-2233-2016, F-573-2016, CM-421-2016, CR-289-2016",v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre setiembre 2016 ¿ noviembre 2016,Circular,Vigente,SF,10/09/2016,07/09/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoCPb32UbzIShPjVkvdl7e68zVxu8asNlVPUd5is+COIQ+/20/OAdo13pajUUBADcS/DsCw4LZj9osbCRniGPXx/O7G15DenKWzCxXdsRNmGg==
Resolución SBS N° 4465-2016,v2.0,Aprueban el nuevo Reglamento para la Ampliación de Operaciones y modifican otras disposiciones legales,Resolución,Vigente,SF,20/08/2016,17/08/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervo4TgzlgTRuREQO+qmEoNILulcny0IR9sTYhnw/ykESIp7ibUKamr1mwbphv75MCQIqVaRzDN2gpNEZ1jSUo3clU5NQ4rkuvyI5tjFUc4Vfaw==
Resolución SBS N° 4461-2016,v1.0,Modifican el Reglamento de Transparencia de Información y Contratación con Usuarios del Sistema Financiero,Resolución,Vigente,SF,20/08/2016,17/08/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoYDrQrKJuVyrFoIKQJxfcvuoYPb8+0D4iEOemc13OWKmxnnQ+3T/BWas9LLUjEa6wwvbi/T2Q8shFf/NZmVZ8qJYN6slj9x6yfHWpFepTHzA==
Resolución SBS N° 4466-2016,v1.0,"Modifican el Reglamento de las Empresas Afianzadoras y de Garantías, aprobado por Resolución SBS N° 8934-2012.",Resolución,Vigente,SF,20/08/2016,17/08/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqFUyEBQnSsc2atHsi1eGXx4CmJnZ8iTqxE+BsqrTXVFVIxRKQfyfF1FcFYjP8fT8B1A25qeeAsYnKUdILh+ixVppQGz9fbOXv2UhUA258kqQ==
"Circular B-2232-2016, F-572-2016, CM-420-2016, CR-288-2016, EAH-21-2016, EDPYME-152-2016, EEDE-12-2016, S-662-2016",v2.0,Procedimientos para la aprobación y/o registro de cláusulas generales de contratación y modelos de póliza,Circular,Vigente,"SF, SS",20/08/2016,17/08/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoUZUPb7JEfOmpmdRtIxUPpjrI2v7wde2UG9lMkuEclq+QTqrggtnnnUkv+vDFwZeuDvRUU9Pk1cTpXiDv68hpm1MVkDZ9ZZd2RBn3fNt49Ng==
Circular G-188-2016,v1.0,Actualización del capital social mínimo correspondiente al trimestre julio - setiembre de 2016,Circular,Vigente,"SF, SS",08/08/2016,03/08/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrjB/dskkfkhSGm92oE6LQq0mAYr1h0G1CnlDL6jJSvYCzqaVA8frUiZFGYZkvJjmUW9LOsUeW3bDyg5Fq0qa0bsBht73KH4qpOwIQsfJRLEQ==
Resolución SBS N° 3880-2016,v1.0,Modifican el artículo 4° de la Norma que regula el procedimiento de atención de las solicitudes de levantamiento del secreto bancario aprobada por Res. SBS N° 1132-2015,Resolución,Vigente,"SF, LA/FT_SBS",18/07/2016,14/07/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrBGP2u/+GBLpfnXKF/cq3lR0/UlBVk0uiVxUzIE+bI86nW/KayOaVjcLS8fmH2vb45xWS1Fv++a0zXXepCWMaX
Resolución SBS N° 3862-2016,v3.0,"Aprueban Norma que regula los mecanismos y procedimientos para que la UIF - Perú congele administrativamente los fondos u otros activos de las personas o entidades vinculadas al terrorismo y al financiamiento del terrorismo, así como de aquellas vinculadas a la proliferación de armas de destrucción masiva y su financiamiento, identificadas en el marco de las Resoluciones del Consejo de Seguridad de las Naciones Unidas.",Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS, LA/FT_UIF, LA/FT_otros",16/07/2016,13/07/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervryxyNwRDa3M09O1sydkttH22jW/PVmBjwEn6ibb6eQs7irXO35XssKZKJraBaDtsH0cMLoqPY/I1PCnda60Fu48xAItSLRKUt93nqDAvoSiA==
Resolución SBS N° 3716-2016,v1.0,"Aprueban el Reglamento de Capitalización Inmobiliaria y Empresas de Capitalización Inmobiliaria, y modifican el Reglamento para la Evaluación y Clasificación del Deudor y la Exigencia de Provisiones y el Manual de Contabilidad para las Empresas del Sistema Financiero",Resolución,Vigente,SF,09/07/2016,06/07/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqqvopxjLtgVqJgkC09QF9VthgGB3ixc6AV+TX3cUCfWDilaaD9gx8qSXf8YidC/8Z9L86Dnbg8mfvv6PHeny67sbilWVft4ZocTuSPYmw3qg==
"Circular B-2231-2016, F-571-2016, CM-419-2016, CR-287-2016",v1.0,Actualización del monto máximo de cobertura del Fondo de Seguro de Depósitos correspondiente al trimestre junio 2016 - agosto 2016,Circular,Vigente,SF,11/06/2016,08/06/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrayaRznOX0uksU8dV0NCpaXmHQ50d7H+jQedXnkDYZg9rQ11zg0G6eJcz2xQoHHg16+57+jcLS5Kj7HTckfsKVVGJOct5TdekYu6lPlXkqQQ==
Circular G-187-2016,v1.0,Actualización del capital social mínimo correspondiente al trimestre abril- junio de 2016.,Circular,Vigente,"SF, SS",09/04/2016,06/04/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervppfncRyulqTgHH5tWzTmtmKqqEavGlvQCxYe86nvtpglX9053Nvo+Pf5U563mRkksfVsDUWJLiZwRvsacWjOr1Dt7ngICrgoWmJB8Kx1NZRQ==
Resolución SBS N° 1135-2016,v1.0,"Modificación del artículo 13° del Reglamento de Factoring, Descuento y Empresas de factoring aprobado mediante Resolución SBS N° 4358-2015.",Resolución,Vigente,SF,05/03/2016,02/03/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervofx/q2CdaOCV1KB6q16gVzoq0sNJQMoKL8Y5G8pEkBIQVabPEkFqB7G6l6Tk4QDIqoJh3D09Q+IsnYZ/KJUQfj6TSzbxaDkdqYRVZzclhz1Q==
"Circular B-2230-2016, F-570-2016, CM-418-2016, CR-286-2016",v1.0,Actualización del monto máximo de cobertura del FSD correspondiente al trimestre marzo - mayo 2016.,Circular,Vigente,SF,05/03/2016,02/03/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpOLa3daY8tfoQDZfZPSON5Gi2ljsWyf7crx+U1657E1ueDa/rQiMOa2LDLoEqeVzfw1HV+5TBDjWGJgw6qukF20O0TaKDHLvt4BMRwLyBuHA==
Oficio Múltiple N° 6571-2016,v1.0,Registro contable de operaciones de reporte de monedas celebradas con el Banco Central de Reserva del Perú - BCRP.,Oficio múltiple,Vigente,SF,,19/02/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrPLbHS50/r+JEVSovuAWPxQeP9GvitVpemXcKHXgTOvcMV/8bMnjsVK6f6w+bUFcjYZTumIpN3QDLVt+o3wOjqX+ErfUXktsqvxUy1Em62rw==
Resolución SBS N° 652-2016,v1.0,"Modificación del Reglamento de Tarjetas de Crédito y Débito, Reglamento de Transparencia de Información y Contratación con Usuarios del Sistema Financiero y el Anexo 2 de la Circular N° 184-2015-Circular de Atención al Usuario.",Resolución,Vigente,SF,09/02/2016,05/02/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoHf6hBquoEtdF5wwfhU2gAfpEUn+6GoQpyjYLDKGTji3+K/6riUmpbk9QZbQcpP82gzlNX3EC/02R97gpU7faiDC2xyhduWFQoP3WYaGtvCQ==
Resolución SBS N° 603-2016,v1.0,"Modifican el ""Reglamento de cómputo de instrumentos representativos de capital en el patrimonio efectivo de las empresas del sistema financiero"", el ""Reglamento de requerimientos patrimoniales de las empresas de seguros y reaseguros"" y aprueban otras medidas",Resolución,Vigente,"SF, SS",06/02/2016,03/02/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpZqjpMUXlAI0FNv6YakCVO0nUuj0E6cv7YAhKPsCMr22a9iteNoT3Nro41ANJ2kOrqdPU8uJe4bMhdLvQDyd9HiwOYdj31gJiuSZLuy5r3NA==
Oficio Múltiple N° 2242-2016-SBS,v1.0,"Reporte N° 30 ""Cajeros Automáticos, Establecimientos de Operaciones Básicas y Cajeros Corresponsales""",Oficio múltiple,Vigente,SF,,20/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrzV66Wz/wDUpw3B9VWlFeyZ37aroNux4WyBVt7ftMKSyMsFuWkx3wo8fQmSV9Wr9aZbm60SDt0ONfD5DMpGX5Ky8zrFvEhQHH+lYa1dwwx5Q==
Oficio Múltiple N° 01619-2016,v1.0,"Reporte N° 32-A ""Reporte Diario de Dinero Electrónico",Oficio múltiple,Vigente,SF,,14/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervr9ynYKKND0ULckiTwfdS0PaYPY5KDp23tqx1q2yghzF0f3YL4PmmImySXiqhJnSk8XZ7I6g1nbWokAEPT69YX38cthepxiQBbfvyzxJgVqdw==
Circular G-186-2016,v1.0,Actualización del capital social mínimo correspondiente al trimestre enero- marzo de 2016.,Circular,Vigente,"SF, SS",09/01/2016,06/01/2016,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqK2OzVniPr10SoDqba0v3SIP9SQX+yYpM07k3tsHJ2jClASqJ6jX6SLD2QITDasUXUXifyAZCmxfrqiQ91QFkCf8zzP8lWt+19tNQigjB+iA==
Resolución SBS N° 7932-2015,v3.0,Aprueba el Reglamento de Gestión de Riesgo País. (Vigente a partir del 01 de Julio de 2016),Resolución,Vigente,SF,04/01/2016,30/12/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpqEbZAbt7pOt50U6H1Rpkt+1n4FKBXbL+Tq8YPW3AnJyJeKEG+83dR/G13d+HhEnvpJiz+0GUT9rq/WDUK8sxRINrVy+MaHbs4v8s3cb92kA==
Resolución SBS N° 7931-2015,v1.0,"Ampliación de tratameinto excepcional de la prórroga para la tenencia de bienes adjudicados y recuperados establecido en en la Primera Disposición Final y Transitoria del Reglamento para el Tratamiento de Bienes Adjudicados y Recuperados y sus Provisiones, hasta el 31 de diciembre de 2016.",Resolución,Vigente,SF,01/01/2016,30/12/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqSD5/91//ssPLm174qTCbklKicNSyQJWu/hqW/WwMws7o0v7I/sGC9P6uKKUnAbTzt1XFF7HaXOHO87H36CDMg
"Circular B-2229-2015, F-569-2015, CM-417-2015, CR-285-2015",v1.0,Actualización del monto máximo de cobertura del FSD correspondiente al trimestre diciembre 2015 - febrero 2016.,Circular,Vigente,SF,14/12/2015,02/12/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrN7MNdImAv5EcuvTH0sgEP6zZ3UJhddfJHBZ+V379Tyk8YOJ8f0yT3gqLhaB/j5uv5R91guncJv0EUwmkPq6JKR2JuVdpPIra0PI39juS7NA==
Resolución SBS N° 6694-2015,v1.0,Modifican el Reglamento para la Gestión del Riesgo de Liquidez. (A partir del 01 de enero de 2016),Resolución,Vigente,SF,07/11/2015,04/11/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervreUDuo0adXwigPs8jNbgXHTX9VHRg7Vl5xTkLXtS0aGD1O5SWBmtXi/insZzS33UU3db9PHoO+plTK6uR9m5+jcJnDsWYwilfySgvOnEIQ9A==
Resolución SBS N° 6420-2015,v2.0,Reglamento de Adquisición de la propiedad en el capital social de las empresas supervisadas y de los propietarios significativos. (Entra en vigencia a partir del 01 de enero de 2016),Resolución,Vigente,"SF, SS, SPP",28/10/2015,23/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervq3zyfiqhzpwlep0dJvE9LMFhEa65IB0EvyVvNsSElODoQ/a5rO4BDg4Nd1e/WXOL8PiCFxrDE4/TMbrouXI1ciTGToX9uczi8Am1ILdiSNBg==
Circular G-185-2015,v1.0,Circular sobre actualización del capital social mínimo de las empresas supervisadas correspondiente al trimestre octubre - diciembre de 2015,Circular,Vigente,"SF, SS",14/10/2015,17/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpJI+ZuVu9HQeZr/G4b3J6Wm6Av+jDml7WkoJDau1uQOUPUxoQFdMR2XSa1CTZvItw/R+67yv4zYHNiY+am5SUhhdtdgwcJSKYRoGt5EuITQQ==
Resolución SBS N° 6231-2015,v1.0,"Modifican el Reglamento para el Requerimiento de Patrimonio Efectivo por Riesgo de Crédito, el Reglamento para la Gestión del Riesgo de Liquidez y el Manual de Contabilidad para las Empresas del Sistema Financiero",Resolución,Vigente,SF,17/10/2015,14/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqZP0GbMGyMq2yFlrHDsy7E1l+aCA0an9Kkc8J576LNQmHsloJGvDbka4wHHwl36EBtG+DBwjJH92tDAQfo6qG1Q/IfPoaecUR4f64CL+KjVg==
Resolución SBS N° 6232-2015,v1.0,"Modifican el Capítulo V ""Información Complementaria"" del Manual de Contabilidad para las Empresas del Sistema Financiero.",Resolución,Vigente,SF,17/10/2015,14/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoI2mt4jFx5PsJ4KLYoi1GEK/g5z7pN6gxstntmss5MQMyXl/Nh/FY19FggvQViqXe1oLAeUnlLZ32amxULChXOYrm/jW8y36WQ+F60gokn1w==
Oficio Múltiple N° 38107-2015-SBS,v1.0,"Cálculo del requerimiento de patrimonio efectivo adicional por ciclo económico, en un contexto de regla procíclica desactivada",Oficio múltiple,Vigente,SF,,06/10/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrE9Kwnkc/9T32fZy7+9cZGDZy5w4FDnQilsrtKD3Q6O/zclf0vhMQlcc7moxzZjm0pK/vkHy+FsSP7zZv4ohZt6FOiCK/9XH0Wao379rJ6YA==
Resolución SBS N° 5788-2015,v6.0,Aprueban Reglamento para la elección de los representantes al Directorio de las Cajas Municipales de Ahorro y Crédito.,Resolución,Vigente,SF,27/09/2015,25/09/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervrtRIK8vxKt438iFdAxHteVUoAWAoK/1Cq5w8Zscz+Cgj20T8idDr3OeaiWNGUzKhP3TPKy7OkjBir379xjQ2yijCMS4/GNRLaQGPNBLoPvkCKFK06fsCgF1Bcrhmt8RmU=
"Circular B-2228-2015, F-568-2015, CM-416-2015, CR-284-2015",v1.0,Actualización del monto máximo de cobertura del FSD correspondiente al trimestre setiembre - noviembre 2015.,Circular,Vigente,SF,05/09/2015,03/09/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpLk7muTsWOHDsdBCDaWaixlDINDSsWj21h3MojvY0VcsecMoGrcQzflauKhf1N6J3wHbdodnsKXoj4+MK5ZG9GblNhg6Yj4sDmIgA66MFPfg==
Resolución SBS N° 5202-2015,v1.0,"Modifican el Anexo N° 15-A ""Reporte de Tesorería y Posición Diaria de Liquidez."" y el Anexo N° 15-B ""Ratio de Cobertura de Liquidez."" del Capítulo V ""Información Complementaria"" del Manual de Contabilidad para las empresas del sistema financiero. (Entra en vigencia el 1 de octubre de 2015.)",Resolución,Vigente,SF,05/09/2015,03/09/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervosHGcgEjMDjfEaaZhS011QPA1G2t8ZJFuz/zrtql1peA0kthk6m3BOc5WguMVznTCabZp/T3C92zc0AXUq9Hr2
Resolución SBS N° 4861-2015,v1.0,Modificación del Reglamento para la Administración del Riesgo Cambiario y el Manual de Contabilidad para las Empresas del Sistema Financiero.,Resolución,Vigente,SF,27/08/2015,26/08/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervpJTrB0adNQcmJmAwl67SckTAGFzWa1txgSzFPXv8lOLymOqOUaU6XjaZOAP6v2Zkc1mmproZMpSKvfZHOTzUIPRz8uGjOVdNcqdyv851r+Iw==
Resolución SBS N° 4628-2015,v1.0,Sustituye el Título III del Reglamento de Operaciones con Dinero Electrónico y modifican disposiciones finales y complementarias del Relaglamento de las Empresas Emisoras de Dinero Electrónico y del Reglamento de Operaciones con Dinero Electrónico.,Resolución,Vigente,SF,14/08/2015,13/08/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervoNB56yYSN03bmxTiONyibsx+lFOHYZQB0l5vwEMBoIVpe7Emu5xnaw+5j7suq4RI7gn8O/TZt0g1zDF5H2+VHPidWXuyvPgWPCsIJ9NynUdA==
Resolución SBS N° 4623-2015.,v1.0,"Modificación de procedimientos administrativos N°s 138 y 140 del TUPA de la SBS, relativos a solicitudes de designación de Oficiales de Cumplimiento.",Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS, LA/FT_otros",14/08/2015,12/08/2015,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66PIwO9B2GmahyzPxCppervqsLiQOUea3JquoLCwQES2wxqApccAAWq3o0Tty+v81Y2HVMg2IgVw0QXFFfs6SEYj6lazOb+dBiEogAeyAzA1X
